"","X","Measure","Prop","Score","Task"
"1",1,"IGS",0,0.023,"CarpenterFdaData"
"2",2,"IGS_proper",0,0.041,"CarpenterFdaData"
"3",3,"ILL",0,2.0305,"CarpenterFdaData"
"4",4,"ILL_proper",0,2.0265,"CarpenterFdaData"
"5",5,"NLL",0,1.03,"CarpenterFdaData"
"6",6,"SNL",0,1.424,"CarpenterFdaData"
"7",7,"RCLL",0,1.2035,"CarpenterFdaData"
"8",8,"C_H",0,0.0295,"CarpenterFdaData"
"9",9,"C_U",0,0.022,"CarpenterFdaData"
"10",10,"IGS",0.1,0.0285,"CarpenterFdaData"
"11",11,"IGS_proper",0.1,0.0205,"CarpenterFdaData"
"12",12,"ILL",0.1,5.3135,"CarpenterFdaData"
"13",13,"ILL_proper",0.1,5.384,"CarpenterFdaData"
"14",14,"NLL",0.1,1.919,"CarpenterFdaData"
"15",15,"SNL",0.1,2.206,"CarpenterFdaData"
"16",16,"RCLL",0.1,3.363,"CarpenterFdaData"
"17",17,"C_H",0.1,0.0355,"CarpenterFdaData"
"18",18,"C_U",0.1,0.0505,"CarpenterFdaData"
"19",19,"IGS",0.2,0.021,"CarpenterFdaData"
"20",20,"IGS_proper",0.2,0.0405,"CarpenterFdaData"
"21",21,"ILL",0.2,13.488,"CarpenterFdaData"
"22",22,"ILL_proper",0.2,14.4565,"CarpenterFdaData"
"23",23,"NLL",0.2,0.765,"CarpenterFdaData"
"24",24,"SNL",0.2,0.5165,"CarpenterFdaData"
"25",25,"RCLL",0.2,2.0625,"CarpenterFdaData"
"26",26,"C_H",0.2,0.011,"CarpenterFdaData"
"27",27,"C_U",0.2,0.039,"CarpenterFdaData"
"28",28,"IGS",0.3,0.1425,"CarpenterFdaData"
"29",29,"IGS_proper",0.3,0.1455,"CarpenterFdaData"
"30",30,"ILL",0.3,8.9485,"CarpenterFdaData"
"31",31,"ILL_proper",0.3,8.9635,"CarpenterFdaData"
"32",32,"NLL",0.3,1.5365,"CarpenterFdaData"
"33",33,"SNL",0.3,3.3685,"CarpenterFdaData"
"34",34,"RCLL",0.3,3.87,"CarpenterFdaData"
"35",35,"C_H",0.3,0.0655,"CarpenterFdaData"
"36",36,"C_U",0.3,0.1085,"CarpenterFdaData"
"37",37,"IGS",0.4,0.072,"CarpenterFdaData"
"38",38,"IGS_proper",0.4,0.0805,"CarpenterFdaData"
"39",39,"ILL",0.4,14.654,"CarpenterFdaData"
"40",40,"ILL_proper",0.4,13.8035,"CarpenterFdaData"
"41",41,"NLL",0.4,0.961,"CarpenterFdaData"
"42",42,"SNL",0.4,2.058,"CarpenterFdaData"
"43",43,"RCLL",0.4,3.9205,"CarpenterFdaData"
"44",44,"C_H",0.4,0.0325,"CarpenterFdaData"
"45",45,"C_U",0.4,0.011,"CarpenterFdaData"
"46",46,"IGS",0.5,0.102,"CarpenterFdaData"
"47",47,"IGS_proper",0.5,0.103,"CarpenterFdaData"
"48",48,"ILL",0.5,13.61,"CarpenterFdaData"
"49",49,"ILL_proper",0.5,12.5995,"CarpenterFdaData"
"50",50,"NLL",0.5,1.867,"CarpenterFdaData"
"51",51,"SNL",0.5,1.782,"CarpenterFdaData"
"52",52,"RCLL",0.5,2.4105,"CarpenterFdaData"
"53",53,"C_H",0.5,0.066,"CarpenterFdaData"
"54",54,"C_U",0.5,0.1355,"CarpenterFdaData"
"55",55,"IGS",0.6,0.125,"CarpenterFdaData"
"56",56,"IGS_proper",0.6,0.156,"CarpenterFdaData"
"57",57,"ILL",0.6,15.9685,"CarpenterFdaData"
"58",58,"ILL_proper",0.6,15.844,"CarpenterFdaData"
"59",59,"NLL",0.6,0.355,"CarpenterFdaData"
"60",60,"SNL",0.6,1.391,"CarpenterFdaData"
"61",61,"RCLL",0.6,3.9105,"CarpenterFdaData"
"62",62,"C_H",0.6,0.0595,"CarpenterFdaData"
"63",63,"C_U",0.6,0.184,"CarpenterFdaData"
"64",64,"IGS",0.7,0.1555,"CarpenterFdaData"
"65",65,"IGS_proper",0.7,0.1585,"CarpenterFdaData"
"66",66,"ILL",0.7,12.3445,"CarpenterFdaData"
"67",67,"ILL_proper",0.7,12.2645,"CarpenterFdaData"
"68",68,"NLL",0.7,2.852,"CarpenterFdaData"
"69",69,"SNL",0.7,4.278,"CarpenterFdaData"
"70",70,"RCLL",0.7,5.3395,"CarpenterFdaData"
"71",71,"C_H",0.7,0.166,"CarpenterFdaData"
"72",72,"C_U",0.7,0.2595,"CarpenterFdaData"
"73",73,"IGS",0.8,0.129,"CarpenterFdaData"
"74",74,"IGS_proper",0.8,0.081,"CarpenterFdaData"
"75",75,"ILL",0.8,12.883,"CarpenterFdaData"
"76",76,"ILL_proper",0.8,12.846,"CarpenterFdaData"
"77",77,"NLL",0.8,4.4945,"CarpenterFdaData"
"78",78,"SNL",0.8,3.063,"CarpenterFdaData"
"79",79,"RCLL",0.8,9.729,"CarpenterFdaData"
"80",80,"C_H",0.8,0.192,"CarpenterFdaData"
"81",81,"C_U",0.8,0.2375,"CarpenterFdaData"
"82",82,"IGS",0.9,0.1505,"CarpenterFdaData"
"83",83,"IGS_proper",0.9,0.136,"CarpenterFdaData"
"84",84,"ILL",0.9,15.275,"CarpenterFdaData"
"85",85,"ILL_proper",0.9,15.228,"CarpenterFdaData"
"86",86,"NLL",0.9,6.837,"CarpenterFdaData"
"87",87,"SNL",0.9,2.3525,"CarpenterFdaData"
"88",88,"RCLL",0.9,9.683,"CarpenterFdaData"
"89",89,"C_H",0.9,0.269,"CarpenterFdaData"
"90",90,"C_U",0.9,0.2745,"CarpenterFdaData"
"91",91,"IGS",1,0.138,"CarpenterFdaData"
"92",92,"IGS_proper",1,0.1335,"CarpenterFdaData"
"93",93,"ILL",1,12.35,"CarpenterFdaData"
"94",94,"ILL_proper",1,12.8605,"CarpenterFdaData"
"95",95,"NLL",1,5.992,"CarpenterFdaData"
"96",96,"SNL",1,4.7425,"CarpenterFdaData"
"97",97,"RCLL",1,11.4845,"CarpenterFdaData"
"98",98,"C_H",1,0.3365,"CarpenterFdaData"
"99",99,"C_U",1,0.3345,"CarpenterFdaData"
"100",1,"IGS",0,0.034,"STR.data"
"101",2,"IGS_proper",0,0.0625,"STR.data"
"102",3,"ILL",0,0.128,"STR.data"
"103",4,"ILL_proper",0,0.149,"STR.data"
"104",5,"NLL",0,0.17,"STR.data"
"105",6,"SNL",0,0,"STR.data"
"106",7,"RCLL",0,1.6335,"STR.data"
"107",8,"C_H",0,0.0175,"STR.data"
"108",9,"C_U",0,0.0945,"STR.data"
"109",10,"IGS",0.1,0.03,"STR.data"
"110",11,"IGS_proper",0.1,0.0525,"STR.data"
"111",12,"ILL",0.1,0.235,"STR.data"
"112",13,"ILL_proper",0.1,0.18,"STR.data"
"113",14,"NLL",0.1,1.197,"STR.data"
"114",15,"SNL",0.1,4.609,"STR.data"
"115",16,"RCLL",0.1,1.941,"STR.data"
"116",17,"C_H",0.1,0.0525,"STR.data"
"117",18,"C_U",0.1,0.1615,"STR.data"
"118",19,"IGS",0.2,0.052,"STR.data"
"119",20,"IGS_proper",0.2,0.056,"STR.data"
"120",21,"ILL",0.2,0.2155,"STR.data"
"121",22,"ILL_proper",0.2,0.225,"STR.data"
"122",23,"NLL",0.2,4.773,"STR.data"
"123",24,"SNL",0.2,11.622,"STR.data"
"124",25,"RCLL",0.2,0.9355,"STR.data"
"125",26,"C_H",0.2,0.057,"STR.data"
"126",27,"C_U",0.2,0.1625,"STR.data"
"127",28,"IGS",0.3,0.023,"STR.data"
"128",29,"IGS_proper",0.3,0.022,"STR.data"
"129",30,"ILL",0.3,0.1455,"STR.data"
"130",31,"ILL_proper",0.3,0.1625,"STR.data"
"131",32,"NLL",0.3,7.188,"STR.data"
"132",33,"SNL",0.3,15.4485,"STR.data"
"133",34,"RCLL",0.3,1.2785,"STR.data"
"134",35,"C_H",0.3,0.078,"STR.data"
"135",36,"C_U",0.3,0.1765,"STR.data"
"136",37,"IGS",0.4,0.03,"STR.data"
"137",38,"IGS_proper",0.4,0.0435,"STR.data"
"138",39,"ILL",0.4,0.189,"STR.data"
"139",40,"ILL_proper",0.4,0.2105,"STR.data"
"140",41,"NLL",0.4,12.3485,"STR.data"
"141",42,"SNL",0.4,19.5815,"STR.data"
"142",43,"RCLL",0.4,1.339,"STR.data"
"143",44,"C_H",0.4,0.0295,"STR.data"
"144",45,"C_U",0.4,0.042,"STR.data"
"145",46,"IGS",0.5,NA,"STR.data"
"146",47,"IGS_proper",0.5,3.5395,"STR.data"
"147",48,"ILL",0.5,NA,"STR.data"
"148",49,"ILL_proper",0.5,7.2675,"STR.data"
"149",50,"NLL",0.5,13.2535,"STR.data"
"150",51,"SNL",0.5,19.7415,"STR.data"
"151",52,"RCLL",0.5,0.611,"STR.data"
"152",53,"C_H",0.5,0.1005,"STR.data"
"153",54,"C_U",0.5,0.354,"STR.data"
"154",55,"IGS",0.6,0.0195,"STR.data"
"155",56,"IGS_proper",0.6,0.09,"STR.data"
"156",57,"ILL",0.6,0.344,"STR.data"
"157",58,"ILL_proper",0.6,4.2275,"STR.data"
"158",59,"NLL",0.6,19.2865,"STR.data"
"159",60,"SNL",0.6,24.6845,"STR.data"
"160",61,"RCLL",0.6,2.1555,"STR.data"
"161",62,"C_H",0.6,0.138,"STR.data"
"162",63,"C_U",0.6,0.183,"STR.data"
"163",64,"IGS",0.7,0.0435,"STR.data"
"164",65,"IGS_proper",0.7,0.034,"STR.data"
"165",66,"ILL",0.7,45.706,"STR.data"
"166",67,"ILL_proper",0.7,89.334,"STR.data"
"167",68,"NLL",0.7,20.971,"STR.data"
"168",69,"SNL",0.7,24.9785,"STR.data"
"169",70,"RCLL",0.7,3.21,"STR.data"
"170",71,"C_H",0.7,0.1145,"STR.data"
"171",72,"C_U",0.7,0.158,"STR.data"
"172",73,"IGS",0.8,0.0375,"STR.data"
"173",74,"IGS_proper",0.8,0.7295,"STR.data"
"174",75,"ILL",0.8,109.183,"STR.data"
"175",76,"ILL_proper",0.8,109.59,"STR.data"
"176",77,"NLL",0.8,24.5945,"STR.data"
"177",78,"SNL",0.8,28.129,"STR.data"
"178",79,"RCLL",0.8,4.4135,"STR.data"
"179",80,"C_H",0.8,0.143,"STR.data"
"180",81,"C_U",0.8,0.1915,"STR.data"
"181",82,"IGS",0.9,0.01,"STR.data"
"182",83,"IGS_proper",0.9,0.042,"STR.data"
"183",84,"ILL",0.9,113.938,"STR.data"
"184",85,"ILL_proper",0.9,124.7185,"STR.data"
"185",86,"NLL",0.9,28.137,"STR.data"
"186",87,"SNL",0.9,28.6805,"STR.data"
"187",88,"RCLL",0.9,3.627,"STR.data"
"188",89,"C_H",0.9,0.114,"STR.data"
"189",90,"C_U",0.9,0.122,"STR.data"
"190",91,"IGS",1,0.005,"STR.data"
"191",92,"IGS_proper",1,0.343,"STR.data"
"192",93,"ILL",1,219.232,"STR.data"
"193",94,"ILL_proper",1,218.7415,"STR.data"
"194",95,"NLL",1,31.244,"STR.data"
"195",96,"SNL",1,31.1615,"STR.data"
"196",97,"RCLL",1,4.435,"STR.data"
"197",98,"C_H",1,0.138,"STR.data"
"198",99,"C_U",1,0.2625,"STR.data"
"199",1,"IGS",0,0.012,"aids.id"
"200",2,"IGS_proper",0,0.0055,"aids.id"
"201",3,"ILL",0,0.0285,"aids.id"
"202",4,"ILL_proper",0,0.0365,"aids.id"
"203",5,"NLL",0,1.3125,"aids.id"
"204",6,"SNL",0,2.2945,"aids.id"
"205",7,"RCLL",0,0.959,"aids.id"
"206",8,"C_H",0,0.078,"aids.id"
"207",9,"C_U",0,0.0325,"aids.id"
"208",10,"IGS",0.1,0.0785,"aids.id"
"209",11,"IGS_proper",0.1,0.1975,"aids.id"
"210",12,"ILL",0.1,0.229,"aids.id"
"211",13,"ILL_proper",0.1,2.246,"aids.id"
"212",14,"NLL",0.1,1.5255,"aids.id"
"213",15,"SNL",0.1,2.1085,"aids.id"
"214",16,"RCLL",0.1,2.093,"aids.id"
"215",17,"C_H",0.1,0.0175,"aids.id"
"216",18,"C_U",0.1,0.044,"aids.id"
"217",19,"IGS",0.2,0.02,"aids.id"
"218",20,"IGS_proper",0.2,0.0125,"aids.id"
"219",21,"ILL",0.2,0.078,"aids.id"
"220",22,"ILL_proper",0.2,0.0665,"aids.id"
"221",23,"NLL",0.2,3.13,"aids.id"
"222",24,"SNL",0.2,2.226,"aids.id"
"223",25,"RCLL",0.2,1.571,"aids.id"
"224",26,"C_H",0.2,0.028,"aids.id"
"225",27,"C_U",0.2,0.0275,"aids.id"
"226",28,"IGS",0.3,0.101,"aids.id"
"227",29,"IGS_proper",0.3,0.3245,"aids.id"
"228",30,"ILL",0.3,0.431,"aids.id"
"229",31,"ILL_proper",0.3,6.6175,"aids.id"
"230",32,"NLL",0.3,5.154,"aids.id"
"231",33,"SNL",0.3,4.898,"aids.id"
"232",34,"RCLL",0.3,1.8915,"aids.id"
"233",35,"C_H",0.3,0.0865,"aids.id"
"234",36,"C_U",0.3,0.4255,"aids.id"
"235",37,"IGS",0.4,0.0215,"aids.id"
"236",38,"IGS_proper",0.4,0.0345,"aids.id"
"237",39,"ILL",0.4,0.0105,"aids.id"
"238",40,"ILL_proper",0.4,0.033,"aids.id"
"239",41,"NLL",0.4,7.754,"aids.id"
"240",42,"SNL",0.4,10.0155,"aids.id"
"241",43,"RCLL",0.4,3.469,"aids.id"
"242",44,"C_H",0.4,0.019,"aids.id"
"243",45,"C_U",0.4,0.105,"aids.id"
"244",46,"IGS",0.5,0.062,"aids.id"
"245",47,"IGS_proper",0.5,0.0935,"aids.id"
"246",48,"ILL",0.5,0.1175,"aids.id"
"247",49,"ILL_proper",0.5,0.3375,"aids.id"
"248",50,"NLL",0.5,13.1945,"aids.id"
"249",51,"SNL",0.5,13.884,"aids.id"
"250",52,"RCLL",0.5,5.868,"aids.id"
"251",53,"C_H",0.5,0.2125,"aids.id"
"252",54,"C_U",0.5,0.2455,"aids.id"
"253",55,"IGS",0.6,0.0145,"aids.id"
"254",56,"IGS_proper",0.6,0.078,"aids.id"
"255",57,"ILL",0.6,15.922,"aids.id"
"256",58,"ILL_proper",0.6,15.9765,"aids.id"
"257",59,"NLL",0.6,14.7595,"aids.id"
"258",60,"SNL",0.6,15.1245,"aids.id"
"259",61,"RCLL",0.6,5.633,"aids.id"
"260",62,"C_H",0.6,0.171,"aids.id"
"261",63,"C_U",0.6,0.1445,"aids.id"
"262",64,"IGS",0.7,0.007,"aids.id"
"263",65,"IGS_proper",0.7,0.023,"aids.id"
"264",66,"ILL",0.7,78.028,"aids.id"
"265",67,"ILL_proper",0.7,57.136,"aids.id"
"266",68,"NLL",0.7,16.535,"aids.id"
"267",69,"SNL",0.7,20.7935,"aids.id"
"268",70,"RCLL",0.7,8.634,"aids.id"
"269",71,"C_H",0.7,0.201,"aids.id"
"270",72,"C_U",0.7,0.1895,"aids.id"
"271",73,"IGS",0.8,0.033,"aids.id"
"272",74,"IGS_proper",0.8,0.09,"aids.id"
"273",75,"ILL",0.8,144.129,"aids.id"
"274",76,"ILL_proper",0.8,123.1105,"aids.id"
"275",77,"NLL",0.8,21.0505,"aids.id"
"276",78,"SNL",0.8,21.4005,"aids.id"
"277",79,"RCLL",0.8,7.3945,"aids.id"
"278",80,"C_H",0.8,0.189,"aids.id"
"279",81,"C_U",0.8,0.212,"aids.id"
"280",82,"IGS",0.9,0.0295,"aids.id"
"281",83,"IGS_proper",0.9,0.085,"aids.id"
"282",84,"ILL",0.9,137.6945,"aids.id"
"283",85,"ILL_proper",0.9,121.973,"aids.id"
"284",86,"NLL",0.9,25.1175,"aids.id"
"285",87,"SNL",0.9,26.312,"aids.id"
"286",88,"RCLL",0.9,8.5865,"aids.id"
"287",89,"C_H",0.9,0.325,"aids.id"
"288",90,"C_U",0.9,0.313,"aids.id"
"289",91,"IGS",1,0.062,"aids.id"
"290",92,"IGS_proper",1,0.1305,"aids.id"
"291",93,"ILL",1,166.383,"aids.id"
"292",94,"ILL_proper",1,176.0045,"aids.id"
"293",95,"NLL",1,28.1165,"aids.id"
"294",96,"SNL",1,28.363,"aids.id"
"295",97,"RCLL",1,11.1325,"aids.id"
"296",98,"C_H",1,0.285,"aids.id"
"297",99,"C_U",1,0.2235,"aids.id"
"298",1,"IGS",0,0.1035,"bladder0"
"299",2,"IGS_proper",0,0.2545,"bladder0"
"300",3,"ILL",0,0.3295,"bladder0"
"301",4,"ILL_proper",0,0.4275,"bladder0"
"302",5,"NLL",0,2.806,"bladder0"
"303",6,"SNL",0,3.8125,"bladder0"
"304",7,"RCLL",0,1.5185,"bladder0"
"305",8,"C_H",0,0.1205,"bladder0"
"306",9,"C_U",0,0.1325,"bladder0"
"307",10,"IGS",0.1,0.111,"bladder0"
"308",11,"IGS_proper",0.1,0.87,"bladder0"
"309",12,"ILL",0.1,4.0045,"bladder0"
"310",13,"ILL_proper",0.1,4.2545,"bladder0"
"311",14,"NLL",0.1,0.27,"bladder0"
"312",15,"SNL",0.1,0.4235,"bladder0"
"313",16,"RCLL",0.1,1.686,"bladder0"
"314",17,"C_H",0.1,0.1185,"bladder0"
"315",18,"C_U",0.1,0.1215,"bladder0"
"316",19,"IGS",0.2,0.063,"bladder0"
"317",20,"IGS_proper",0.2,0.0865,"bladder0"
"318",21,"ILL",0.2,0.8245,"bladder0"
"319",22,"ILL_proper",0.2,0.9655,"bladder0"
"320",23,"NLL",0.2,0.2965,"bladder0"
"321",24,"SNL",0.2,1.0685,"bladder0"
"322",25,"RCLL",0.2,2.208,"bladder0"
"323",26,"C_H",0.2,0.062,"bladder0"
"324",27,"C_U",0.2,0.1745,"bladder0"
"325",28,"IGS",0.3,0.033,"bladder0"
"326",29,"IGS_proper",0.3,2.12,"bladder0"
"327",30,"ILL",0.3,1.2575,"bladder0"
"328",31,"ILL_proper",0.3,3.434,"bladder0"
"329",32,"NLL",0.3,2.2555,"bladder0"
"330",33,"SNL",0.3,2.593,"bladder0"
"331",34,"RCLL",0.3,1.43,"bladder0"
"332",35,"C_H",0.3,0.046,"bladder0"
"333",36,"C_U",0.3,0.097,"bladder0"
"334",37,"IGS",0.4,0.0525,"bladder0"
"335",38,"IGS_proper",0.4,0.0645,"bladder0"
"336",39,"ILL",0.4,0.2085,"bladder0"
"337",40,"ILL_proper",0.4,0.2745,"bladder0"
"338",41,"NLL",0.4,1.5445,"bladder0"
"339",42,"SNL",0.4,4.093,"bladder0"
"340",43,"RCLL",0.4,3.0485,"bladder0"
"341",44,"C_H",0.4,0.0815,"bladder0"
"342",45,"C_U",0.4,0.136,"bladder0"
"343",46,"IGS",0.5,NA,"bladder0"
"344",47,"IGS_proper",0.5,3.023,"bladder0"
"345",48,"ILL",0.5,NA,"bladder0"
"346",49,"ILL_proper",0.5,7.9195,"bladder0"
"347",50,"NLL",0.5,1.2395,"bladder0"
"348",51,"SNL",0.5,1.925,"bladder0"
"349",52,"RCLL",0.5,1.028,"bladder0"
"350",53,"C_H",0.5,0.1675,"bladder0"
"351",54,"C_U",0.5,0.326,"bladder0"
"352",55,"IGS",0.6,0.075,"bladder0"
"353",56,"IGS_proper",0.6,0.068,"bladder0"
"354",57,"ILL",0.6,0.798,"bladder0"
"355",58,"ILL_proper",0.6,0.7005,"bladder0"
"356",59,"NLL",0.6,2.4745,"bladder0"
"357",60,"SNL",0.6,3.853,"bladder0"
"358",61,"RCLL",0.6,1.009,"bladder0"
"359",62,"C_H",0.6,0.072,"bladder0"
"360",63,"C_U",0.6,0.068,"bladder0"
"361",64,"IGS",0.7,0.083,"bladder0"
"362",65,"IGS_proper",0.7,0.1285,"bladder0"
"363",66,"ILL",0.7,0.2415,"bladder0"
"364",67,"ILL_proper",0.7,0.2735,"bladder0"
"365",68,"NLL",0.7,2.61,"bladder0"
"366",69,"SNL",0.7,3.2255,"bladder0"
"367",70,"RCLL",0.7,3.492,"bladder0"
"368",71,"C_H",0.7,0.066,"bladder0"
"369",72,"C_U",0.7,0.161,"bladder0"
"370",73,"IGS",0.8,0.036,"bladder0"
"371",74,"IGS_proper",0.8,0.06,"bladder0"
"372",75,"ILL",0.8,0.594,"bladder0"
"373",76,"ILL_proper",0.8,0.4075,"bladder0"
"374",77,"NLL",0.8,1.5325,"bladder0"
"375",78,"SNL",0.8,2.6855,"bladder0"
"376",79,"RCLL",0.8,3.177,"bladder0"
"377",80,"C_H",0.8,0.058,"bladder0"
"378",81,"C_U",0.8,0.026,"bladder0"
"379",82,"IGS",0.9,0.038,"bladder0"
"380",83,"IGS_proper",0.9,0.113,"bladder0"
"381",84,"ILL",0.9,0.5145,"bladder0"
"382",85,"ILL_proper",0.9,0.435,"bladder0"
"383",86,"NLL",0.9,1.5385,"bladder0"
"384",87,"SNL",0.9,2.1175,"bladder0"
"385",88,"RCLL",0.9,0.301,"bladder0"
"386",89,"C_H",0.9,0.0945,"bladder0"
"387",90,"C_U",0.9,0.129,"bladder0"
"388",91,"IGS",1,0.044,"bladder0"
"389",92,"IGS_proper",1,0.0335,"bladder0"
"390",93,"ILL",1,0.7795,"bladder0"
"391",94,"ILL_proper",1,0.6345,"bladder0"
"392",95,"NLL",1,2.401,"bladder0"
"393",96,"SNL",1,3.249,"bladder0"
"394",97,"RCLL",1,0.6525,"bladder0"
"395",98,"C_H",1,0.05,"bladder0"
"396",99,"C_U",1,0.0785,"bladder0"
"397",1,"IGS",0,0.0375,"channing"
"398",2,"IGS_proper",0,0.0275,"channing"
"399",3,"ILL",0,0.0655,"channing"
"400",4,"ILL_proper",0,0.071,"channing"
"401",5,"NLL",0,1.1675,"channing"
"402",6,"SNL",0,1.058,"channing"
"403",7,"RCLL",0,1.357,"channing"
"404",8,"C_H",0,0.0885,"channing"
"405",9,"C_U",0,0.11,"channing"
"406",10,"IGS",0.1,0.0185,"channing"
"407",11,"IGS_proper",0.1,0.021,"channing"
"408",12,"ILL",0.1,0.156,"channing"
"409",13,"ILL_proper",0.1,0.094,"channing"
"410",14,"NLL",0.1,0.42,"channing"
"411",15,"SNL",0.1,3.4565,"channing"
"412",16,"RCLL",0.1,1.079,"channing"
"413",17,"C_H",0.1,0.085,"channing"
"414",18,"C_U",0.1,0.07,"channing"
"415",19,"IGS",0.2,0.0145,"channing"
"416",20,"IGS_proper",0.2,1.937,"channing"
"417",21,"ILL",0.2,0.1505,"channing"
"418",22,"ILL_proper",0.2,0.4145,"channing"
"419",23,"NLL",0.2,0.9645,"channing"
"420",24,"SNL",0.2,2.002,"channing"
"421",25,"RCLL",0.2,1.0015,"channing"
"422",26,"C_H",0.2,0.0115,"channing"
"423",27,"C_U",0.2,0.0105,"channing"
"424",28,"IGS",0.3,0.0185,"channing"
"425",29,"IGS_proper",0.3,0.0465,"channing"
"426",30,"ILL",0.3,0.1815,"channing"
"427",31,"ILL_proper",0.3,0.1785,"channing"
"428",32,"NLL",0.3,1.801,"channing"
"429",33,"SNL",0.3,1.0325,"channing"
"430",34,"RCLL",0.3,1.492,"channing"
"431",35,"C_H",0.3,0.0105,"channing"
"432",36,"C_U",0.3,0.0375,"channing"
"433",37,"IGS",0.4,0.036,"channing"
"434",38,"IGS_proper",0.4,0.046,"channing"
"435",39,"ILL",0.4,0.0695,"channing"
"436",40,"ILL_proper",0.4,0.131,"channing"
"437",41,"NLL",0.4,2.365,"channing"
"438",42,"SNL",0.4,2.25,"channing"
"439",43,"RCLL",0.4,2.5045,"channing"
"440",44,"C_H",0.4,0.06,"channing"
"441",45,"C_U",0.4,0.0845,"channing"
"442",46,"IGS",0.5,0.004,"channing"
"443",47,"IGS_proper",0.5,0.0085,"channing"
"444",48,"ILL",0.5,0.1835,"channing"
"445",49,"ILL_proper",0.5,0.1245,"channing"
"446",50,"NLL",0.5,3.137,"channing"
"447",51,"SNL",0.5,4.321,"channing"
"448",52,"RCLL",0.5,1.3005,"channing"
"449",53,"C_H",0.5,0.0945,"channing"
"450",54,"C_U",0.5,0.066,"channing"
"451",55,"IGS",0.6,0.011,"channing"
"452",56,"IGS_proper",0.6,0.012,"channing"
"453",57,"ILL",0.6,0.2045,"channing"
